N DEPARTAMENTO;DEPARTAMENTO;N MUNUCIPIO;MUNICIPIO;GRUPO DE CULTIVO;SUBGRUPO DE CULTIVO;CULTIVO;A�O;PERIODO;Area sembrada;Area cosechada;Produccion [t];Rendimiento [t7ha];ESTADO FISICO PRODUCCION ;NOMBRE CIENTIFICO;CICLO DE CULTIVO
63;QUINDIO;63,130;CALARCA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;4,668;3,216;3,630;1.13;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,130;CALARCA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;4,432;3,438;4,196;1.22;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,130;CALARCA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;4,373;3,497;4,081;1.17;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,130;CALARCA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;4,003;3,138;3,788;1.21;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,130;CALARCA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;3,823;2,779;2,845;1.02;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,130;CALARCA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;3,594;2,763;2,893;1.05;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;2,237;1,874;2,379;1.27;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;2,203;1,807;2,170;1.2;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;2,170;1,801;2,069;1.15;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;2,130;1,752;2,176;1.24;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;2,707;2,072;2,483;1.2;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;2,550;1,789;1,428;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;2,469;1,803;1,919;1.06;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;2,339;1,834;2,110;1.15;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;2,246;1,800;2,097;1.16;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;2,163;1,699;2,047;1.2;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;2,036;1,497;1,892;1.26;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,190;CIRCASIA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;1,902;1,448;1,872;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;1,517;1,328;1,375;1.04;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;1,494;1,307;1,281;0.98;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;1,471;1,226;1,149;0.94;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;1,444;1,168;1,190;1.02;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;2,154;1,320;1,174;0.89;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;2,103;1,640;1,398;0.85;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;2,021;1,610;1,542;0.96;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;1,908;1,615;1,673;1.04;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;1,723;1,478;1,525;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;1,671;1,405;1,499;1.07;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;1,585;1,222;1,029;0.84;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,212;CORDOBA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;1,510;1,229;1,059;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;2,289;1,920;2,722;1.42;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;2,255;1,902;2,551;1.34;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;2,221;1,837;2,356;1.28;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;2,180;1,745;2,077;1.19;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;2,502;1,641;1,471;0.9;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;2,430;1,657;1,318;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;2,292;1,713;1,641;0.96;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;2,136;1,746;1,808;1.04;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;2,079;1,787;1,914;1.07;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;1,990;1,676;1,857;1.11;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;1,867;1,419;1,196;0.84;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,272;FILANDIA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;1,813;1,375;1,185;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;1,043;931;886;0.95;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;1,027;916;825;0.9;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;1,011;854;735;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;993;787;732;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;4,870;2,798;2,160;0.77;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;4,784;3,780;2,384;0.63;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;4,524;3,632;2,705;0.74;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;4,396;3,749;3,019;0.81;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;4,373;3,719;3,785;1.02;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;4,283;3,572;3,760;1.05;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;3,867;3,056;3,347;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,302;GENOVA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;3,391;2,796;3,132;1.12;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;482;392;687;1.75;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;475;379;628;1.66;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;468;349;553;1.58;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;459;339;493;1.45;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;647;404;444;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;653;339;373;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;590;362;424;1.17;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;584;345;437;1.27;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;581;443;563;1.27;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;536;400;527;1.32;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;523;376;383;1.02;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,401;LA TEBAIDA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;516;316;330;1.04;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;1,113;930;1,413;1.52;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;1,096;944;1,357;1.44;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;1,079;866;1,190;1.37;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;1,059;834;1,192;1.43;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;1,608;1,060;1,056;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;1,580;903;809;0.9;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;1,485;958;1,019;1.06;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;1,432;984;1,132;1.15;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;1,404;1,041;1,354;1.3;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;1,352;983;1,322;1.34;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;1,268;886;896;1.01;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,470;MONTENEGRO;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;1,213;810;837;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;2,626;2,368;2,585;1.09;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;2,586;2,330;2,406;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;2,547;2,278;2,250;0.99;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;2,500;2,173;2,270;1.04;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;3,385;2,018;1,751;0.87;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;3,270;2,630;1,972;0.75;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;3,265;2,635;2,440;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;3,186;2,644;2,647;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;3,142;2,678;2,620;0.98;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;2,870;2,398;2,426;1.01;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;2,269;1,915;2,017;1.05;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,548;PIJAO;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;1,583;1,344;1,448;1.08;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;3,610;2,964;4,164;1.4;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;3,556;2,924;3,886;1.33;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;3,502;2,727;3,466;1.27;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;3,437;2,690;3,472;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;3,775;2,575;3,089;1.2;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;3,623;2,304;2,301;1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;3,472;2,387;2,540;1.06;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;3,274;2,222;2,557;1.15;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;3,183;2,179;3,064;1.41;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;3,018;2,025;2,946;1.45;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;2,904;1,990;2,505;1.26;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,594;QUIMBAYA;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;2,710;1,765;2,273;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,007;2007;677;611;589;0.96;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,008;2008;667;576;525;0.91;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,009;2009;657;598;522;0.87;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,010;2010;644;566;448;0.79;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,011;2011;655;340;271;0.8;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,012;2012;633;463;347;0.75;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,013;2013;614;476;355;0.74;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,014;2014;595;498;401;0.81;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,015;2015;577;482;518;1.07;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,016;2016;671;550;610;1.11;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,017;2017;644;545;597;1.1;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
63;QUINDIO;63,690;SALENTO;OTROS PERMANENTES;CAFE;CAFE;2,018;2018;634;560;628;1.12;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
